t p i e
3065.421387 1 6161 4
3065.554199 1 6162 2
3065.946289 1 6163 3
3066.549561 1 6164 2
3066.869629 1 6165 2
3067.199219 1 6166 2
3067.380371 1 6167 2
3067.734375 1 6168 2
3068.117432 1 6169 2
3068.220459 1 6170 2
3068.324463 1 6171 2
3069.546875 1 6172 3
3070.229980 1 6173 2
3071.363281 1 6174 3
3071.667969 1 6175 3
3073.431641 1 6176 4
3074.062988 1 6177 3
3074.586670 1 6178 4
3075.042236 1 6179 3
3076.782227 1 6180 4
3077.445801 1 6181 4
3077.492188 1 6182 3
3077.574951 1 6183 3
3077.659180 1 6184 2
3077.822998 1 6185 2
3078.440918 1 6186 2
3079.877441 1 6187 2
3080.842529 1 6188 2
3081.651123 1 6189 3
3082.661377 1 6190 3
3083.348633 1 6191 3
3084.075684 1 6192 3
3084.466309 1 6193 4
3084.874512 1 6194 3
3085.492188 1 6195 4
3085.730469 1 6196 3
3086.000488 1 6197 4
3086.273438 1 6198 4
3086.400635 1 6199 4
3086.636963 1 6200 4
3086.903320 1 6201 4
3086.941650 1 6202 3
3087.044434 1 6203 2
3087.229248 1 6204 2
3087.497803 1 6205 2
3088.337402 1 6206 2
3090.209961 1 6207 2
3092.784424 1 6208 2
3094.674561 1 6209 4
3095.674561 1 6210 4
3096.514648 1 6211 4
3097.162354 1 6212 4
3097.797607 1 6213 4
3098.554199 1 6214 4
3099.022949 1 6215 4
3099.713135 1 6216 4
3100.376953 1 6217 4
3100.686523 1 6218 4
3100.982910 1 6219 4
3101.515137 1 6220 4
3102.338623 1 6221 4
3102.932129 1 6222 4
3103.212158 1 6223 4
3103.616211 1 6224 4
3104.057861 1 6225 4
3104.880127 1 6226 4
3104.905029 1 6227 3
3104.937012 1 6228 2
3105.030518 1 6229 2
3105.278564 1 6230 2
3105.445801 1 6231 3
3105.486572 1 6232 3
3105.546631 1 6233 3
3105.613281 1 6234 2
3105.790039 1 6235 2
3105.925537 1 6236 2
3106.732422 1 6237 2
3107.246094 1 6238 2
3108.019287 1 6239 4
3108.127197 1 6240 3
3108.338135 1 6241 4
3108.530518 1 6242 3
3109.014160 1 6243 3
3109.266113 1 6244 4
3109.523926 1 6245 3
3110.112549 1 6246 3
3110.606934 1 6247 4
3110.901855 1 6248 4
3111.120850 1 6249 4
3111.304688 1 6250 4
3111.450684 1 6251 3
3111.883545 1 6252 2
3113.076660 1 6253 3
3113.278809 1 6254 2
3114.077393 1 6255 4
3114.474121 1 6256 3
3115.046875 1 6257 3
3115.376953 1 6258 4
3115.626221 1 6259 4
3115.912842 1 6260 4
3116.169189 1 6261 4
3116.586426 1 6262 4
3116.707275 1 6263 4
3116.862061 1 6264 3
3117.228516 1 6265 3
3117.745117 1 6266 4
3118.053955 1 6267 3
3118.406982 1 6268 3
3119.175537 1 6269 4
3119.617920 1 6270 3
3120.031494 1 6271 3
3121.315674 1 6272 4
3122.175537 1 6273 4
3122.654297 1 6274 4
3122.764404 1 6275 3
3122.977051 1 6276 4
3123.714844 1 6277 3
3125.760010 1 6278 3
3126.636230 1 6279 4
3127.103760 1 6280 4
3127.460205 1 6281 4
3127.801025 1 6282 4
3128.330078 1 6283 4
3129.230469 1 6284 4
3129.479492 1 6285 4
3130.069092 1 6286 4
3130.773193 1 6287 4
3131.347412 1 6288 4
3131.703613 1 6289 4
3133.085938 1 6290 4
3133.529053 1 6291 4
3134.502441 1 6292 4
3134.862061 1 6293 4
3135.245605 1 6294 4
3135.365723 1 6295 3
3136.289551 1 6296 3
3136.802734 1 6297 3
3137.191406 1 6298 3
3137.482910 1 6299 4
3137.709717 1 6300 3
3138.227051 1 6301 3
3138.784424 1 6302 3
3139.397461 1 6303 3
3139.927490 1 6304 3
3140.581055 1 6305 3
3141.290771 1 6306 3
3142.285156 1 6307 4
3142.594971 1 6308 3
3143.059570 1 6309 3
3143.828369 1 6310 3
3144.022949 1 6311 3
3144.285889 1 6312 3
3144.514404 1 6313 2
3144.758301 1 6314 2
3145.003418 1 6315 3
3145.465088 1 6316 2
3145.953613 1 6317 3
3146.392822 1 6318 3
3146.905518 1 6319 3
3147.208008 1 6320 3
3147.657471 1 6321 3
3148.083252 1 6322 3
3148.628906 1 6323 4
3148.989502 1 6324 3
3149.567871 1 6325 4
3149.954102 1 6326 3
3150.320801 1 6327 3
3151.203369 1 6328 3
3152.092529 1 6329 3
3152.177246 1 6330 3
3152.339355 1 6331 3
3152.545410 1 6332 3
3152.777344 1 6333 2
3153.209473 1 6334 2
3153.396484 1 6335 2
3153.661133 1 6336 2
3154.104736 1 6337 2
3154.358643 1 6338 3
3154.499023 1 6339 3
3154.663086 1 6340 3
3154.755859 1 6341 2
3155.104980 1 6342 3
3155.209229 1 6343 2
3155.499512 1 6344 2
3155.695557 1 6345 2
3156.129395 1 6346 2
3156.711670 1 6347 2
3157.058838 1 6348 3
3157.209229 1 6349 3
3157.357910 1 6350 2
3157.654785 1 6351 2
3157.809814 1 6352 2
3158.079346 1 6353 2
3158.516113 1 6354 2
3158.669922 1 6355 2
3158.891113 1 6356 2
3159.485840 1 6357 2
3159.677246 1 6358 2
3159.961670 1 6359 2
3160.087158 1 6360 2
3160.294189 1 6361 2
3160.473145 1 6362 2
3160.723877 1 6363 2
3163.539307 1 6364 2
3166.253174 1 6365 2
3172.501221 1 6366 3
3172.589111 1 6367 2
3172.705566 1 6368 2
3172.844727 1 6369 3
3172.932373 1 6370 2
3174.044922 1 6371 3
3174.548340 1 6372 2
3175.584473 1 6373 2
3176.768799 1 6374 3
3176.816162 1 6375 2
3177.048584 1 6376 2
3177.331543 1 6377 2
3177.865479 1 6378 2
3178.240234 1 6379 2
3178.390381 1 6380 3
3178.424072 1 6381 3
3178.477783 1 6382 2
3178.708496 1 6383 2
3178.819336 1 6384 2
3179.378174 1 6385 2
3179.812500 1 6386 2
3179.975098 1 6387 2
3180.166504 1 6388 2
3180.401611 1 6389 2
3180.745605 1 6390 2
3180.969238 1 6391 3
3181.139648 1 6392 2
3181.281006 1 6393 3
3181.663330 1 6394 3
3181.972900 1 6395 2
3182.299316 1 6396 2
3182.793945 1 6397 2
3183.383545 1 6398 2
3184.048340 1 6399 2
3184.315186 1 6400 3
3184.545654 1 6401 3
3184.608887 1 6402 3
3184.696045 1 6403 2
3184.945068 1 6404 2
3185.326904 1 6405 2
3187.691650 1 6406 2
3189.478516 1 6407 3
3190.750732 1 6408 3
3191.841797 1 6409 4
3192.263916 1 6410 4
3192.610352 1 6411 4
3193.145020 1 6412 4
3193.681152 1 6413 4
3193.984131 1 6414 4
3194.433594 1 6415 3
3195.921631 1 6416 4
3196.257080 1 6417 4
3196.773193 1 6418 3
3197.851807 1 6419 4
3197.965576 1 6420 4
3198.090576 1 6421 4
3198.200195 1 6422 2
3198.500000 1 6423 3
3198.661865 1 6424 2
3199.021973 1 6425 3
3199.207275 1 6426 2
3199.504150 1 6427 3
3199.713135 1 6428 3
3199.885498 1 6429 3
3200.149170 1 6430 3
3200.547852 1 6431 2
3201.501465 1 6432 2
3202.067139 1 6433 3
3202.268066 1 6434 3
3202.577148 1 6435 2
3203.294678 1 6436 2
3204.533691 1 6437 2
3204.947510 1 6438 2
3205.535400 1 6439 3
3205.682373 1 6440 4
3205.834229 1 6441 3
3205.896973 1 6442 3
3205.984375 1 6443 2
3206.074707 1 6444 3
3206.161133 1 6445 2
3208.317383 1 6446 2
3209.881104 1 6447 2
3211.024414 1 6448 2
3212.095703 1 6449 4
3212.683594 1 6450 4
3213.205078 1 6451 4
3213.910400 1 6452 4
3214.605225 1 6453 4
3215.021973 1 6454 4
3215.332031 1 6455 4
3215.939697 1 6456 4
3216.576660 1 6457 4
3217.026123 1 6458 4
3217.320312 1 6459 4
3217.867188 1 6460 3
3218.899414 1 6461 3
3219.419678 1 6462 4
3219.558350 1 6463 4
3219.969971 1 6464 4
3220.185059 1 6465 4
3220.289307 1 6466 4
3220.325439 1 6467 2
3220.436523 1 6468 2
3220.522217 1 6469 2
3220.639893 1 6470 2
3220.754639 1 6471 2
3223.414062 1 6472 2
3223.600342 1 6473 3
3223.728516 1 6474 3
3223.936768 1 6475 2
3224.271484 1 6476 2
3224.461426 1 6477 2
3225.645752 1 6478 2
3226.313965 1 6479 2
3227.374512 1 6480 2
3227.760254 1 6481 3
3227.920654 1 6482 2
3228.398438 1 6483 4
3228.448242 1 6484 3
3228.650879 1 6485 2
3228.885254 1 6486 2
3229.146484 1 6487 2
3229.760254 1 6488 2
3230.608398 1 6489 2
3231.596191 1 6490 3
3232.359131 1 6491 4
3232.742676 1 6492 3
3233.818359 1 6493 4
3234.029053 1 6494 4
3234.573242 1 6495 3
3235.578857 1 6496 4
3235.935791 1 6497 4
3236.156494 1 6498 3
3236.647461 1 6499 4
3236.898438 1 6500 4
3238.368652 1 6501 4
3239.188721 1 6502 4
3239.472168 1 6503 4
3239.826172 1 6504 4
3240.877197 1 6505 4
3241.296387 1 6506 3
3242.712158 1 6507 4
3243.152588 1 6508 4
3243.996826 1 6509 4
3244.735596 1 6510 4
3245.343018 1 6511 4
3246.112549 1 6512 4
3246.727295 1 6513 4
3247.385010 1 6514 4
3247.658447 1 6515 4
3248.058838 1 6516 4
3248.171387 1 6517 4
3248.284668 1 6518 4
3248.394775 1 6519 2
3249.355957 1 6520 3
3249.566895 1 6521 3
3249.913574 1 6522 2
3250.356445 1 6523 3
3250.660400 1 6524 3
3250.861328 1 6525 3
3251.058838 1 6526 4
3251.278320 1 6527 4
3251.383301 1 6528 3
3251.532959 1 6529 4
3251.648926 1 6530 3
3252.028809 1 6531 2
3252.736816 1 6532 2
3253.669922 1 6533 3
3254.294434 1 6534 3
3254.720703 1 6535 2
3255.379150 1 6536 3
3255.735596 1 6537 2
3256.099609 1 6538 2
3257.859619 1 6539 3
3258.394287 1 6540 2
3258.919678 1 6541 3
3259.319092 1 6542 3
3259.870361 1 6543 2
3261.397217 1 6544 3
3261.882568 1 6545 2
3262.259766 1 6546 3
3263.097656 1 6547 4
3263.298340 1 6548 4
3263.705322 1 6549 4
3264.427734 1 6550 4
3265.247314 1 6551 3
3266.367188 1 6552 4
3266.814453 1 6553 4
3267.355713 1 6554 4
3267.730713 1 6555 4
3267.771240 1 6556 3
3267.829834 1 6557 2
3267.947754 1 6558 2
3268.098633 1 6559 2
3268.410889 1 6560 2
3268.668457 1 6561 2
3268.869873 1 6562 2
3269.000732 1 6563 2
3269.217529 1 6564 2
3269.500488 1 6565 2
3272.231445 1 6566 2
3273.890869 1 6567 3
3274.489990 1 6568 3
3275.684814 1 6569 4
3276.390137 1 6570 4
3276.905518 1 6571 4
3277.129639 1 6572 4
3277.792236 1 6573 4
3278.650146 1 6574 4
3278.719971 1 6575 3
3278.911621 1 6576 3
3278.971680 1 6577 3
3279.100830 1 6578 2
3279.302246 1 6579 2
3279.446533 1 6580 2
3279.595459 1 6581 3
3279.672119 1 6582 3
3279.876953 1 6583 2
3280.386719 1 6584 3
3280.934570 1 6585 4
3280.981445 1 6586 4
3281.120361 1 6587 2
3281.369141 1 6588 2
3281.529785 1 6589 2
3281.704590 1 6590 2
3281.965576 1 6591 2
3282.514160 1 6592 2
3282.789795 1 6593 2
3283.036621 1 6594 2
3283.468994 1 6595 3
3283.541748 1 6596 3
3283.647949 1 6597 2
3285.224365 1 6598 3
3286.123291 1 6599 2
3287.505615 1 6600 2
3288.470215 1 6601 3
3289.094727 1 6602 3
3289.848633 1 6603 4
3290.166504 1 6604 4
3290.409424 1 6605 4
3290.682861 1 6606 3
3290.994141 1 6607 3
3291.511475 1 6608 3
3292.351074 1 6609 3
3292.801758 1 6610 3
3293.212402 1 6611 3
3293.248535 1 6612 3
3293.352539 1 6613 3
3293.473633 1 6614 2
3293.645020 1 6615 2
3294.096680 1 6616 2
3294.320801 1 6617 2
3294.547852 1 6618 2
3295.732422 1 6619 2
3296.674316 1 6620 2
3296.801514 1 6621 2
3296.922607 1 6622 2
3297.051025 1 6623 2
3297.308105 1 6624 2
3297.593506 1 6625 2
3297.874756 1 6626 2
3298.096924 1 6627 2
3298.243896 1 6628 3
3298.351807 1 6629 2
3298.562988 1 6630 3
3298.761719 1 6631 2
3299.037109 1 6632 2
3299.135742 1 6633 3
3299.239258 1 6634 2
3299.379639 1 6635 2
3299.572754 1 6636 2
3299.705322 1 6637 2
3299.911621 1 6638 2
3300.040039 1 6639 2
3300.134033 1 6640 3
3300.203857 1 6641 2
3300.345703 1 6642 2
3300.478516 1 6643 2
3300.640869 1 6644 2
3300.910400 1 6645 2
3300.987061 1 6646 2
3301.108887 1 6647 2
3301.238525 1 6648 3
3301.324707 1 6649 2
3301.646484 1 6650 2
3301.957520 1 6651 2
3302.188232 1 6652 2
3302.480713 1 6653 2
3303.884033 1 6654 2
3305.289062 1 6655 3
3306.062988 1 6656 2
3307.407959 1 6657 2
3308.487305 1 6658 3
3308.600586 1 6659 3
3308.790771 1 6660 3
3309.084229 1 6661 2
3309.315430 1 6662 2
3309.800537 1 6663 2
3310.357178 1 6664 3
3310.558350 1 6665 3
3310.810303 1 6666 2
3311.281006 1 6667 2
3313.099121 1 6668 2
3315.471191 1 6669 2
3318.039062 1 6670 2
3319.457764 1 6671 4
3319.958984 1 6672 4
3320.354980 1 6673 4
3320.835938 1 6674 4
3321.460938 1 6675 3
3322.588867 1 6676 4
3322.965088 1 6677 4
3323.485840 1 6678 3
3324.080322 1 6679 4
3324.444092 1 6680 3
3324.869141 1 6681 3
3325.403809 1 6682 3
3325.834229 1 6683 3
3326.404053 1 6684 3
3326.836670 1 6685 3
3327.854248 1 6686 2
3328.915527 1 6687 4
3329.158936 1 6688 4
3329.309814 1 6689 3
3329.705811 1 6690 4
3330.531982 1 6691 3
3331.621826 1 6692 4
3332.100830 1 6693 3
3333.742920 1 6694 4
3334.036865 1 6695 4
3334.144531 1 6696 3
3334.502686 1 6697 3
3334.806641 1 6698 3
3335.126221 1 6699 3
3335.533203 1 6700 2
3335.825439 1 6701 4
3335.934326 1 6702 3
3336.048096 1 6703 2
3336.421143 1 6704 2
3336.802246 1 6705 2
3337.385254 1 6706 2
3337.699219 1 6707 3
3338.091064 1 6708 2
3338.510742 1 6709 2
3338.992920 1 6710 2
3339.746826 1 6711 2
3341.028809 1 6712 2
3341.663330 1 6713 2
3342.015381 1 6714 2
3342.615723 1 6715 2
3342.813477 1 6716 2
3342.926025 1 6717 2
3343.113037 1 6718 2
3343.219482 1 6719 2
3343.493896 1 6720 2
3346.219971 1 6721 2
3348.324219 1 6722 2
3350.372070 1 6723 4
3350.891846 1 6724 4
3351.432861 1 6725 4
3351.867432 1 6726 4
3352.458496 1 6727 4
3354.068359 1 6728 4
3354.513428 1 6729 4
3354.545654 1 6730 3
3354.649414 1 6731 2
3354.775146 1 6732 2
3355.074707 1 6733 2
3355.184570 1 6734 2
3355.282227 1 6735 2
3355.382812 1 6736 2
3355.531982 1 6737 2
3355.664551 1 6738 2
3355.917969 1 6739 2
3356.028320 1 6740 2
3357.186523 1 6741 3
3357.694336 1 6742 2
3358.774414 1 6743 2
3359.935303 1 6744 3
3360.623047 1 6745 3
3361.219971 1 6746 3
3362.979004 1 6747 3
3363.608643 1 6748 3
3364.228760 1 6749 4
3364.483643 1 6750 3
3365.141602 1 6751 4
3365.418213 1 6752 3
3366.173584 1 6753 3
3366.577148 1 6754 3
3367.015381 1 6755 3
3367.468750 1 6756 3
3368.166260 1 6757 3
3368.867432 1 6758 2
3369.360840 1 6759 4
3369.385986 1 6760 3
3369.465088 1 6761 3
3369.563721 1 6762 2
3369.683594 1 6763 2
3369.773682 1 6764 2
3369.900391 1 6765 2
3370.576416 1 6766 2
3371.180664 1 6767 3
3371.427490 1 6768 2
3372.217041 1 6769 2
3372.721924 1 6770 2
3373.186768 1 6771 3
3373.465088 1 6772 3
3373.789062 1 6773 4
3373.970947 1 6774 3
3374.308594 1 6775 2
3374.883545 1 6776 2
3375.293213 1 6777 2
3375.599609 1 6778 2
3376.345947 1 6779 4
3376.501953 1 6780 3
3376.803955 1 6781 3
3377.303955 1 6782 4
3377.667480 1 6783 4
3377.896729 1 6784 3
3378.137451 1 6785 4
3378.453613 1 6786 3
3379.232910 1 6787 2
3381.215088 1 6788 3
3381.710693 1 6789 2
3382.483154 1 6790 3
3382.996826 1 6791 4
3383.366699 1 6792 3
3384.029053 1 6793 4
3384.146484 1 6794 4
3384.478271 1 6795 2
3385.344971 1 6796 3
3385.826416 1 6797 3
3386.452393 1 6798 3
3386.918701 1 6799 4
3387.209473 1 6800 4
3387.413086 1 6801 4
3387.654053 1 6802 4
3387.857422 1 6803 2
3388.892090 1 6804 3
3389.433105 1 6805 3
3390.053223 1 6806 3
3390.496094 1 6807 3
3390.864502 1 6808 3
3391.637207 1 6809 4
3392.017822 1 6810 4
3392.333252 1 6811 2
3392.828369 1 6812 3
3393.255615 1 6813 3
3393.530518 1 6814 3
3394.184082 1 6815 4
3394.458740 1 6816 3
3394.772461 1 6817 3
3395.717285 1 6818 3
3395.908447 1 6819 4
3396.018555 1 6820 3
3396.183594 1 6821 3
3396.860596 1 6822 4
3397.064697 1 6823 2
3398.570801 1 6824 2
3398.669189 1 6825 2
3398.722900 1 6826 2
3398.960449 1 6827 2
3399.697266 1 6828 2
3400.222656 1 6829 2
3400.528320 1 6830 2
3400.913574 1 6831 3
3400.980225 1 6832 3
3401.025146 1 6833 3
3401.113525 1 6834 2
3401.214111 1 6835 2
3401.360596 1 6836 2
3401.525391 1 6837 2
3401.586914 1 6838 2
3401.679443 1 6839 2
3402.411377 1 6840 2
3403.016602 1 6841 2
3403.450684 1 6842 3
3404.082520 1 6843 2
3404.714355 1 6844 3
3405.446289 1 6845 3
3405.537842 1 6846 2
3405.693359 1 6847 2
3405.822510 1 6848 2
3405.941162 1 6849 2
3406.051025 1 6850 2
3406.204834 1 6851 3
3406.281250 1 6852 2
3406.495850 1 6853 2
3406.629150 1 6854 2
3406.778076 1 6855 2
3406.986816 1 6856 2
3407.081055 1 6857 2
3407.194824 1 6858 2
3407.443115 1 6859 2
3407.590576 1 6860 2
3407.824219 1 6861 2
3408.048584 1 6862 3
3408.223145 1 6863 2
3408.621826 1 6864 2
3408.750244 1 6865 2
3409.204102 1 6866 2
3409.559082 1 6867 2
3409.684570 1 6868 2
3409.826660 1 6869 2
3410.029053 1 6870 2
3410.223389 1 6871 3
3410.313232 1 6872 2
3410.548340 1 6873 2
3412.854004 1 6874 3
3414.244385 1 6875 3
3414.388672 1 6876 2
3414.668213 1 6877 3
3414.763184 1 6878 2
3414.992676 1 6879 2
3415.089111 1 6880 2
3415.388184 1 6881 2
3415.676270 1 6882 2
3415.869385 1 6883 2
3416.411865 1 6884 2
3417.053955 1 6885 2
3417.180176 1 6886 2
3417.425781 1 6887 2
3417.737549 1 6888 3
3418.135010 1 6889 2
3418.489502 1 6890 2
3418.766113 1 6891 2
3419.637939 1 6892 3
3421.005127 1 6893 2
3422.330078 1 6894 3
3422.867432 1 6895 3
3423.467041 1 6896 2
3425.083008 1 6897 3
3425.317139 1 6898 3
3426.666016 1 6899 4
3427.487549 1 6900 3
3428.428955 1 6901 4
3429.019287 1 6902 4
3429.455811 1 6903 4
3429.760742 1 6904 4
3430.079102 1 6905 4
3430.267334 1 6906 3
3431.290039 1 6907 3
3431.665039 1 6908 3
3432.026855 1 6909 2
3432.288330 1 6910 2
3432.503906 1 6911 2
3432.680420 1 6912 2
3432.832764 1 6913 2
3435.197998 1 6914 2
3437.469238 1 6915 2
3437.914307 1 6916 2
3438.383789 1 6917 2
3438.831299 1 6918 2
3439.105957 1 6919 2
3439.652832 1 6920 2
3440.039062 1 6921 3
3440.391846 1 6922 2
3441.335938 1 6923 2
3442.281982 1 6924 2
3444.517578 1 6925 3
3445.523926 1 6926 3
3446.088379 1 6927 4
3446.510254 1 6928 4
3446.888184 1 6929 4
3447.451172 1 6930 4
3447.843750 1 6931 3
3448.007568 1 6932 3
3448.165527 1 6933 3
3448.543457 1 6934 3
3448.792969 1 6935 3
3448.950439 1 6936 3
3449.556641 1 6937 2
3450.081055 1 6938 3
3450.152832 1 6939 2
3450.563965 1 6940 2
3450.944336 1 6941 2
3451.235840 1 6942 2
3451.565918 1 6943 2
3451.858887 1 6944 2
3452.047363 1 6945 2
3452.302734 1 6946 2
3452.590332 1 6947 2
3452.778809 1 6948 2
3452.932129 1 6949 2
3453.148438 1 6950 2
3453.600586 1 6951 2
3453.987305 1 6952 2
3454.512207 1 6953 2
3455.166260 1 6954 2
3455.814209 1 6955 2
3456.481689 1 6956 2
3456.866211 1 6957 2
3457.527344 1 6958 2
3459.103760 1 6959 2
3459.902100 1 6960 2
3460.588867 1 6961 2
3461.068115 1 6962 2
3461.645508 1 6963 2
3462.178955 1 6964 2
3462.803223 1 6965 2
3463.119141 1 6966 2
3463.748779 1 6967 3
3464.316895 1 6968 2
3464.501709 1 6969 2
3464.627686 1 6970 2
3464.759277 1 6971 2
3464.947266 1 6972 2
3465.147217 1 6973 2
3466.367920 1 6974 2
3468.167969 1 6975 2
3471.376953 1 6976 2
3473.458984 1 6977 3
3473.916504 1 6978 4
3474.543213 1 6979 3
3474.760498 1 6980 3
3475.202637 1 6981 3
3475.487793 1 6982 3
3475.640381 1 6983 3
3475.821289 1 6984 2
3476.189209 1 6985 2
3476.581299 1 6986 2
3477.002930 1 6987 2
3477.195801 1 6988 4
3477.347412 1 6989 3
3477.555176 1 6990 3
3477.623291 1 6991 3
3477.697021 1 6992 2
3477.820068 1 6993 2
3477.961182 1 6994 2
3478.047852 1 6995 3
3478.112793 1 6996 2
3478.256104 1 6997 2
3478.382812 1 6998 2
3478.505127 1 6999 2
3478.649170 1 7000 2
3478.813965 1 7001 2
3479.039062 1 7002 2
3479.217285 1 7003 2
3479.288086 1 7004 2
3480.940186 1 7005 2
3482.202881 1 7006 2
3483.025879 1 7007 2
3485.870605 1 7008 2
3486.065674 1 7009 2
3487.996338 1 7010 2
3492.304443 1 7011 2
3495.916504 1 7012 2
3496.470459 1 7013 3
3496.721191 1 7014 3
3496.904785 1 7015 3
3497.311768 1 7016 2
3498.017090 1 7017 3
3498.609863 1 7018 2
3499.399658 1 7019 4
3499.497314 1 7020 4
3499.578613 1 7021 3
3500.033691 1 7022 3
3500.259277 1 7023 2
3500.786377 1 7024 2
3502.820801 1 7025 2
3503.554443 1 7026 2
3504.226074 1 7027 4
3504.561523 1 7028 4
3504.760010 1 7029 3
3504.967773 1 7030 2
3505.127441 1 7031 2
3505.412842 1 7032 2
3505.648193 1 7033 2
3505.856201 1 7034 3
3506.472412 1 7035 2
3507.851318 1 7036 2
3510.645508 1 7037 3
3511.187988 1 7038 4
3511.277588 1 7039 3
3511.411865 1 7040 2
3514.622070 1 7041 2
3516.938232 1 7042 3
3517.852295 1 7043 4
3518.359131 1 7044 4
3518.749023 1 7045 4
3519.170898 1 7046 4
3519.737549 1 7047 4
3520.492188 1 7048 4
3521.267822 1 7049 4
3521.623291 1 7050 4
3522.442383 1 7051 4
3523.367676 1 7052 4
3523.827637 1 7053 4
3524.232422 1 7054 4
3524.821289 1 7055 3
3525.185059 1 7056 4
3525.507568 1 7057 4
3525.885498 1 7058 4
3526.098877 1 7059 4
3526.402344 1 7060 4
3526.744141 1 7061 4
3526.862061 1 7062 4
3527.207275 1 7063 4
3527.560791 1 7064 3
3528.063477 1 7065 3
3528.272217 1 7066 3
3528.492188 1 7067 2
3528.572998 1 7068 2
3528.674072 1 7069 2
3528.799316 1 7070 2
3528.875488 1 7071 2
3529.552002 1 7072 2
3530.523193 1 7073 2
3531.215820 1 7074 2
3532.945312 1 7075 4
3533.488281 1 7076 3
3533.672119 1 7077 4
3533.707520 1 7078 3
3533.793213 1 7079 4
3533.841309 1 7080 3
3533.927002 1 7081 2
3534.099609 1 7082 2
3535.177734 1 7083 2
3537.967285 1 7084 2
3540.676758 1 7085 2
3541.163330 1 7086 3
3541.428955 1 7087 3
3541.562500 1 7088 3
3541.671631 1 7089 2
3541.814697 1 7090 3
3542.009766 1 7091 2
3542.323486 1 7092 2
3543.355225 1 7093 3
3544.318848 1 7094 3
3545.291260 1 7095 4
3545.663818 1 7096 4
3546.021973 1 7097 4
3546.051025 1 7098 4
3546.284180 1 7099 4
3546.508789 1 7100 4
3546.870850 1 7101 2
3547.508789 1 7102 4
3547.809570 1 7103 4
3548.021729 1 7104 4
3548.205078 1 7105 4
3548.389893 1 7106 4
3548.690918 1 7107 4
3548.730469 1 7108 4
3548.784180 1 7109 3
3548.863281 1 7110 3
3548.997803 1 7111 2
3549.684814 1 7112 2
3550.112305 1 7113 3
3550.405029 1 7114 3
3550.648926 1 7115 4
3550.792725 1 7116 4
3550.936523 1 7117 4
3551.049805 1 7118 4
3551.212891 1 7119 2
3551.591309 1 7120 2
3552.038086 1 7121 2
3552.166016 1 7122 2
3552.259766 1 7123 2
3552.403076 1 7124 3
3552.468018 1 7125 2
3552.606201 1 7126 2
3552.713867 1 7127 2
3553.197510 1 7128 2
3553.725830 1 7129 2
3555.040283 1 7130 2
3556.070068 1 7131 4
3556.437988 1 7132 3
3556.815674 1 7133 3
3557.276855 1 7134 3
3557.833740 1 7135 4
3558.108154 1 7136 3
3558.454590 1 7137 3
3558.740723 1 7138 4
3559.125244 1 7139 3
3559.869873 1 7140 3
3560.389648 1 7141 3
3560.445801 1 7142 3
3560.504883 1 7143 2
3560.702393 1 7144 2
3560.788818 1 7145 2
3560.881836 1 7146 2
3560.990967 1 7147 2
3561.123535 1 7148 2
3561.238281 1 7149 2
3561.411865 1 7150 2
3563.136719 1 7151 2
3564.114014 1 7152 3
3564.631592 1 7153 4
3564.851074 1 7154 4
3565.042969 1 7155 3
3565.362305 1 7156 4
3565.663818 1 7157 4
3565.788086 1 7158 4
3565.964355 1 7159 2
3566.518799 1 7160 2
3566.838867 1 7161 2
3567.415771 1 7162 2
3568.090088 1 7163 2
3568.644775 1 7164 3
3568.861084 1 7165 3
3569.044922 1 7166 3
3569.534424 1 7167 2
3570.168213 1 7168 2
3570.570068 1 7169 2
3571.711670 1 7170 3
3573.297607 1 7171 2
3575.964355 1 7172 3
3576.134033 1 7173 3
3576.186768 1 7174 2
3576.258789 1 7175 2
3576.386719 1 7176 2
3576.499268 1 7177 2
3577.238281 1 7178 2
3578.267090 1 7179 2
3579.227783 1 7180 2
3580.006104 1 7181 3
3580.939453 1 7182 3
3581.360352 1 7183 4
3581.741211 1 7184 4
3582.290039 1 7185 3
3582.903320 1 7186 4
3583.329834 1 7187 4
3583.642090 1 7188 4
3583.910889 1 7189 4
3584.373779 1 7190 4
3584.556885 1 7191 2
3585.669189 1 7192 3
3586.214355 1 7193 3
3586.630127 1 7194 3
3587.019775 1 7195 3
3587.542725 1 7196 3
3588.872803 1 7197 3
3589.400879 1 7198 3
3589.952637 1 7199 4
3590.097168 1 7200 4
3590.253906 1 7201 4
3590.458984 1 7202 2
3591.236328 1 7203 3
3591.523193 1 7204 3
3591.713623 1 7205 4
3592.221680 1 7206 4
3592.261719 1 7207 3
3592.299316 1 7208 4
3592.347168 1 7209 3
3592.393799 1 7210 3
3592.475830 1 7211 2
3592.646973 1 7212 2
3592.715332 1 7213 2
3592.847412 1 7214 2
3593.077148 1 7215 2
3593.305176 1 7216 2
3593.427979 1 7217 2
3593.628662 1 7218 2
3593.773926 1 7219 2
3594.678467 1 7220 2
3595.156006 1 7221 2
3595.648438 1 7222 2
3596.270996 1 7223 2
3596.550293 1 7224 2
3597.212646 1 7225 2
3597.676025 1 7226 2
3597.838623 1 7227 3
